// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
28 90 20 0 93.11499023 20 4.683573723 90.35716502 20 6.568353971
27 84.84151459 20 10.33791447 87.42075729 20 5.168957233 90.35716502 20 6.568353971
27 84.84151459 20 10.33791447 90.53574753 20 9.852530956 90.35716502 20 6.568353971
70 96.22998047 20 9.367147446 93.11499023 20 4.683573723 90.35716502 20 6.568353971
70 96.22998047 20 9.367147446 90.53574753 20 9.852530956 90.35716502 20 6.568353971
27 84.84151459 20 10.33791447 89.456707 20 14.84786558 91.71446482 20 13.02095954
27 84.84151459 20 10.33791447 90.53574753 20 9.852530956 91.71446482 20 13.02095954
49 94.07189941 20 19.3578167 89.456707 20 14.84786558 91.71446482 20 13.02095954
49 94.07189941 20 19.3578167 95.15093994 20 14.36248207 91.71446482 20 13.02095954
70 96.22998047 20 9.367147446 90.53574753 20 9.852530956 91.71446482 20 13.02095954
70 96.22998047 20 9.367147446 95.15093994 20 14.36248207 91.71446482 20 13.02095954
72 20 20 0 21.88403606 20 4.68470192 24.58935738 20 3.123134613
72 20 20 0 25 20 0 24.58935738 20 3.123134613
73 23.76807213 20 9.369403839 21.88403606 20 4.68470192 24.58935738 20 3.123134613
73 23.76807213 20 9.369403839 26.88403606 20 4.68470192 24.58935738 20 3.123134613
23 30 20 0 25 20 0 24.58935738 20 3.123134613
23 30 20 0 26.88403606 20 4.68470192 24.58935738 20 3.123134613
23 30 20 0 26.88403606 20 4.68470192 29.62970924 20 6.583548864
23 30 20 0 32.5605278 20 5.190621376 29.62970924 20 6.583548864
73 23.76807213 20 9.369403839 26.88403606 20 4.68470192 29.62970924 20 6.583548864
73 23.76807213 20 9.369403839 29.44456387 20 9.875323296 29.62970924 20 6.583548864
24 35.1210556 20 10.38124275 32.5605278 20 5.190621376 29.62970924 20 6.583548864
