// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
840 897 823 697
171 632 775 889
1042 832 720 890
1001 1042 720 890
733 552 965 851
887 115 899 783
734 862 936 961
466 516 724 955
378 832 840 978
208 162 138 724
308 378 840 978
832 282 779 890
475 400 1027 910
175 250 264 799
762 886 974 929
420 486 975 774
1006 105 703 783
906 734 866 751
1001 734 1042 890
583 533 779 978
724 906 772 751
315 515 747 857
411 407 798 915
137 138 1001 862
492 369 418 839
888 820 722 825
620 30 619 916
532 591 1035 809
243 143 232 806
418 419 827 729
492 409 753 849
308 591 978 1035
6 12 5 4
662 34 657 778
691 974 1051 733
591 533 1035 809
410 753 849 703
734 936 890 961
666 218 656 296
781 799 1000 864
54 301 119 895
216 131 881 701
324 45 210 752
198 202 184 960
13 12 14 941
582 537 490 1031
82 34 662 778
691 975 854 995
516 466 724 716
18 16 779 941
611 930 765 882
734 788 906 866
250 175 249 799
502 982 877 706
473 919 717 689
753 492 849 689
583 347 1042 720
978 840 719 894
24 51 803 987
586 497 727 917
314 354 389 829
7 327 230 991
7 8 230 9
904 173 1026 810
327 290 231 230
512 466 724 1029
814 967 743 917
954 772 751 979
699 1017 814 922
138 208 724 862
467 466 724 772
405 417 907 1014
46 47 84 826
106 188 689 703
212 208 53 955
313 311 514 324
24 897 697 803
967 814 681 917
302 199 201 1018
814 1017 681 722
309 25 23 897
258 249 257 833
213 834 980 1036
907 724 906 772
208 138 51 862
729 827 783 692
138 137 51 961
936 832 890 961
724 467 907 906
208 724 862 955
867 821 701 857
637 494 475 1027
510 548 698 1019
460 15 982 720
47 312 325 826
368 405 718 1014
338 601 903 1038
298 118 822 841
887 849 703 783
53 212 955 1010
441 513 569 906
504 574 1037 816
359 442 441 1029
163 724 772 751
867 216 881 701
24 73 897 894
721 265 899 856
162 163 138 724
308 310 323 840
132 235 951 946
516 466 750 955
202 114 184 692
299 116 688 985
302 201 866 1018
378 336 840 823
571 1042 720 830
359 734 1029 936
724 512 1029 716
513 441 734 906
829 312 752 826
1049 725 752 1010
906 907 772 751
8 143 10 806
358 832 1042 823
410 827 709 703
607 613 877 960
20 140 141 959
19 18 17 38
441 734 906 1029
832 583 779 978
1042 359 823 936
697 716 1010 987
779 347 720 941
441 569 467 906
323 310 309 840
359 441 512 1029
933 835 964 871
549 592 548 1019
734 442 1042 936
552 551 733 965
840 308 978 719
725 516 750 955
405 954 718 1014
325 312 314 829
156 38 914 941
617 155 199 914
798 709 925 902
137 1001 890 961
706 877 816 960
378 336 310 840
201 199 156 1018
487 506 613 986
52 832 894 803
200 706 816 960
2 7 327 9
414 687 771 898
231 327 230 9
955 725 1010 848
16 18 243 17
448 677 449 340
810 777 764 956
544 12 779 809
82 81 34 778
975 680 770 847
373 596 933 835
327 7 230 9
143 16 11 10
309 25 897 697
143 11 8 10
410 827 849 783
312 313 829 752
163 113 101 979
142 708 707 864
633 932 950 976
721 1045 1022 899
419 488 926 986
20 612 765 959
129 264 684 1000
1037 568 830 704
608 926 986 692
61 856 738 740
421 473 919 717
16 143 11 17
137 138 209 1001
548 380 698 990
609 798 709 925
544 447 12 809
269 164 101 954
829 1049 725 752
60 269 721 856
596 369 473 759
619 618 620 916
569 788 907 906
273 200 704 816
101 113 112 979
765 959 882 780
138 734 862 1029
98 99 1013 885
487 608 406 986
323 309 23 897
96 100 1013 741
469 413 898 937
724 750 955 951
602 433 824 838
505 571 720 830
351 353 1002 1004
610 615 78 874
22 20 611 765
18 243 17 38
862 724 1029 716
488 419 926 827
767 681 1025 966
779 978 809 719
23 24 73 897
244 80 902 874
519 873 727 855
957 928 899 704
700 968 808 855
567 839 721 729
208 862 716 955
46 210 752 1010
323 308 840 719
359 358 1042 823
830 914 706 866
86 955 848 881
716 823 936 803
291 250 251 974
613 608 986 692
545 411 407 798
827 1006 703 783
567 1037 729 704
284 113 951 786
1022 721 899 856
169 971 871 689
384 411 545 798
954 405 907 1014
498 435 690 935
394 742 769 686
166 253 305 726
155 198 607 960
114 202 816 692
12 779 809 806
4 12 809 806
758 996 817 909
61 62 856 971
261 742 904 1026
155 199 198 960
871 835 787 875
101 954 979 738
256 239 883 943
115 265 62 1022
407 410 827 709
691 549 768 1019
788 907 906 751
452 648 349 547
532 307 332 1035
7 2 327 991
48 131 945 888
5 3 1 809
607 459 982 877
488 406 926 986
202 200 816 960
370 421 919 717
1 8 10 991
832 840 978 894
290 232 806 719
38 156 914 890
8 7 230 991
804 108 908 796
661 660 87 865
902 680 874 891
437 663 341 952
118 248 298 843
931 363 736 792
421 370 933 717
634 484 1021 790
788 906 866 751
709 798 915 902
1037 574 729 816
72 323 23 897
473 370 596 933
787 796 728 937
401 375 633 976
421 370 473 933
369 596 964 759
324 697 752 987
975 486 770 774
442 513 441 734
354 389 829 725
12 447 5 809
18 243 38 941
614 926 1016 1006
183 105 1006 783
49 942 992 722
514 313 324 1049
410 409 753 703
389 829 725 857
52 282 73 894
199 302 200 1018
849 827 703 783
24 52 894 803
64 1040 787 728
404 1013 748 741
897 323 840 894
309 311 324 697
926 419 986 692
332 307 306 1035
299 248 843 985
725 752 1010 848
951 946 786 690
533 544 779 809
827 926 709 1006
759 933 971 689
51 53 862 987
107 106 1039 703
